temperature,co2,time,humidity,motion,person_count,light
227,496,1515691135146478227,36,0,1,77
227,492,1515691195136440369,36,0,1,77
226,475,1515691255141316766,36,0,1,77
227,479,1515691315138838537,36,0,1,77
227,483,1515691375148559807,36,0,1,77
226,471,1515691435216794667,36,0,1,77
227,469,1515691495119588518,36,0,1,77
226,479,1515691555123442228,36,0,1,78
227,463,1515691615115652961,36,0,1,78
226,463,1515691675112827064,36,1,1,76
226,470,1515691735112746173,36,2,1,76
227,464,1515691795102213254,36,2,1,2
226,461,1515691855125245210,36,0,1,2
226,468,1515691915095702815,36,0,1,2
226,457,1515691975097450738,36,0,1,2
226,456,1515692035125079146,36,0,1,2
226,447,1515692095160859289,36,0,1,2
226,437,1515692155185400611,36,0,1,2
226,441,1515692215182496593,36,0,1,2
226,457,1515692275182727556,36,0,1,2
226,440,1515692335158078183,36,0,1,2
225,443,1515692395131032449,36,0,1,2
225,433,1515692455084219307,36,0,1,2
225,441,1515692515130304421,36,0,1,2
225,429,1515692575055387651,36,0,1,2
225,437,1515692635103746772,36,0,1,2
225,429,1515692695052058764,36,0,1,2
225,419,1515692755041131345,36,0,1,2
225,427,1515692815141017510,36,0,1,2
225,432,1515692875111473686,36,0,1,2
225,430,1515692935053716513,36,0,1,2
224,432,1515692995036529368,36,0,1,2
225,439,1515693055028002677,36,0,1,2
225,416,1515693115046530642,36,0,1,2
225,432,1515693175049413547,36,0,1,2
225,432,1515693235024640376,36,0,1,2
225,430,1515693295019566472,36,0,1,2
225,433,1515693355015553887,36,0,1,2
225,423,1515693415006946905,36,0,1,2
225,431,1515693475016833270,36,0,1,2
224,436,1515693535019751335,36,0,1,2
225,425,1515693594995811802,36,0,1,2
225,434,1515693655023900598,36,0,1,2
225,421,1515693715000938320,36,0,1,2
224,424,1515693774987713902,36,0,1,2
224,419,1515693834987929039,36,0,1,2
225,418,1515693894992490577,36,0,1,2
224,426,1515693954987277354,36,0,1,2
225,429,1515694014978586419,36,0,1,2
224,427,1515694074973419801,36,0,1,2
226,530,1515750891590277134,36,1,5,85
227,526,1515751011591415499,36,1,5,85
227,550,1515751131579262664,36,1,5,85
226,546,1515751251641846952,36,2,5,86
226,532,1515751311571604959,36,1,5,87
227,553,1515751551561484453,36,2,5,89
227,551,1515751671544980951,36,0,5,90
226,549,1515751731636082757,36,0,5,89
227,554,1515751791543053719,36,0,5,89
227,538,1515751851581479077,36,1,5,90
226,541,1515751911524283496,36,2,5,91
227,550,1515751971540177432,36,0,5,94
227,545,1515752091517308029,36,2,5,97
227,544,1515752151514499658,36,0,5,99
227,548,1515752211767142288,36,0,5,101
227,532,1515752271505698919,36,1,5,100
227,546,1515752331517572894,36,2,5,102
227,546,1515752391507600224,36,1,5,101
227,544,1515752451500297967,36,0,5,102
227,544,1515752511496177207,36,2,5,102
227,545,1515752571498593429,36,1,5,101
227,550,1515752631482776905,36,2,5,102
227,540,1515752691483823327,36,1,5,102
228,550,1515752751481593562,36,0,5,101
227,547,1515752811471290495,36,2,5,102
228,538,1515752871472331148,36,1,5,102
227,546,1515752931466922257,36,2,5,100
228,541,1515752991461852566,36,0,5,98
227,533,1515753051460167329,36,1,5,95
228,553,1515753111459307981,36,3,5,93
227,548,1515753171594199563,36,2,5,94
228,549,1515753231452628349,36,1,5,93
228,539,1515753291441597770,36,3,5,94
228,557,1515753351493483068,36,2,5,93
228,529,1515753411435610214,36,1,5,93
228,528,1515753471433120704,36,2,5,93
229,543,1515753531436967087,36,1,5,91
228,546,1515753591448875998,36,3,5,92
228,536,1515753651432825748,36,2,5,92
229,550,1515753711418130601,36,1,5,92
229,530,1515753771416026934,36,2,5,90
228,556,1515753831416040120,36,1,5,89
229,552,1515753891405903787,36,3,5,91
229,551,1515753951411700691,36,2,5,92
229,550,1515754011401789012,36,1,5,93
228,546,1515754071401997526,36,2,5,92
229,546,1515754131401406470,36,2,5,90
229,545,1515754191394273411,36,1,5,91
229,562,1515754251392549886,36,3,5,91
229,573,1515754311391542727,36,1,5,89
228,579,1515754371384192820,36,2,5,90
230,631,1515766310678603733,36,3,8,78
230,631,1515766370669308956,36,1,8,77
230,635,1515766430673442236,36,3,8,79
230,641,1515766490668838565,36,2,8,78
230,644,1515766550665672958,36,1,8,77
231,658,1515766610658518427,36,2,8,78
230,644,1515766670664139687,36,1,8,78
231,644,1515766730710477385,36,2,8,77
231,649,1515766790739907196,36,1,8,77
231,654,1515766850740016095,36,3,8,76
231,641,1515766910730441239,36,1,8,77
231,652,1515766970686553458,36,2,8,77
231,623,1515767030630903326,36,0,8,77
231,642,1515767090696917375,36,1,8,77
231,645,1515767150629107010,36,0,8,76
232,633,1515767210626321911,36,2,8,78
231,652,1515767270629477376,36,1,8,74
231,644,1515767330617861014,36,3,8,74
231,648,1515767390623654896,36,1,8,75
231,635,1515767450612628679,36,2,8,74
231,631,1515767510771026198,36,0,8,74
232,627,1515767570598471389,36,1,8,75
231,612,1515767630603911887,36,2,8,74
232,625,1515767690598600756,36,0,8,74
231,626,1515767750585680172,36,1,8,73
232,629,1515767810584952664,36,2,8,74
231,629,1515767870587495874,36,0,8,75
231,628,1515767930578338211,36,1,8,75
232,624,1515767990570837775,36,2,8,75
232,627,1515768050575665023,36,0,8,75
232,619,1515768110567296546,36,1,8,75
231,612,1515768170563312556,36,2,8,75
231,611,1515768230564483230,36,1,8,75
232,609,1515768290553858792,36,2,8,74
232,610,1515768350552489811,36,1,8,73
231,613,1515768410560003037,36,2,8,73
232,620,1515768470554191072,36,1,8,72
231,624,1515768530695976706,36,3,8,73
231,626,1515768590545753478,36,0,8,74
231,624,1515768650538312076,36,0,8,72
231,617,1515768710534682156,36,0,8,72
232,618,1515768770717238649,36,1,8,72
231,614,1515768830528172311,36,2,8,72
232,617,1515768890522005045,36,1,8,71
231,630,1515768950623609149,36,2,8,71
231,614,1515769010515043949,36,1,8,71
231,617,1515769070506031010,36,2,8,72
231,603,1515769130513457654,36,2,8,71
232,616,1515769190503320058,36,1,8,72
232,609,1515769250495828990,36,2,8,71
232,637,1515769310503808083,36,0,8,71
231,626,1515769370485649045,35,2,8,72
232,619,1515769430501896863,36,0,8,72
232,628,1515769490486969385,36,1,8,71
231,621,1515769550486121242,35,0,8,70
231,621,1515769610479211760,35,3,8,70
232,626,1515769670479157023,36,1,8,70
231,614,1515769730471041608,36,2,8,69
232,619,1515769790551241365,35,2,8,69
231,616,1515769850556793030,36,1,8,70
232,620,1515770750414676190,36,0,6,69
231,625,1515770810408420543,36,0,6,69
232,622,1515770870406217851,35,3,6,69
232,603,1515770930412307620,35,0,6,68
232,616,1515770990393442006,36,2,6,68
232,605,1515771050396548250,35,1,6,69
231,607,1515771110397679500,36,2,6,70
231,614,1515771170388495716,35,0,6,69
231,608,1515771230381993067,35,2,6,69
231,582,1515771290388972411,35,2,6,68
231,584,1515771350379553911,35,1,6,67
231,590,1515771410372152038,35,3,6,66
231,595,1515771470372565410,35,2,6,66
231,601,1515771530529908741,35,1,6,65
231,575,1515771590400175476,35,2,6,67
231,589,1515771650354365021,35,2,6,68
231,587,1515771710372154287,35,2,6,65
231,586,1515771770385869428,35,1,6,64
231,579,1515771830347470501,35,3,8,64
231,609,1515771890352968519,36,1,8,64
231,613,1515771950347924451,35,0,8,63
231,623,1515772010332551962,35,2,8,64
231,640,1515772070334162342,36,0,8,63
231,641,1515772130326735154,36,0,8,63
231,632,1515772190329089053,36,0,8,63
231,647,1515772250549438982,36,0,8,63
231,649,1515772310319066802,36,0,8,63
231,639,1515772370311008297,36,0,8,63
231,655,1515772430306490167,36,0,8,62
231,653,1515772490307094935,36,0,8,62
231,648,1515772550304309385,36,1,8,64
231,657,1515772610295535837,36,2,8,63
231,637,1515772670303532282,36,0,8,63
231,641,1515772730289831926,36,1,8,64
231,642,1515772790288944831,36,0,8,64
231,632,1515772850280368527,36,0,8,64
231,624,1515772910284627859,36,2,8,62
232,609,1515772970289121875,36,1,8,63
231,623,1515773030281731246,36,0,8,63
231,633,1515773090267337736,36,0,8,63
231,628,1515773150291508407,36,0,8,63
232,630,1515773210272107276,36,0,8,63
231,632,1515773270287109847,36,2,8,63
232,629,1515773330258960404,36,0,8,62
231,640,1515773390249140127,36,0,8,62
231,636,1515773450251061309,36,0,8,63
231,638,1515773510249034357,36,1,8,63
231,620,1515773570256895404,36,2,8,63
232,629,1515773630240674145,36,1,8,62
231,621,1515773690247294576,36,2,8,63
231,626,1515773750228149835,36,1,8,63
231,632,1515773810232870503,36,2,8,62
232,627,1515773870228257601,36,1,8,62
231,628,1515773930227917283,36,3,8,63
232,616,1515773990220335263,36,1,8,63
232,612,1515774050214658067,36,3,8,63
231,605,1515774110214337917,35,2,8,62
232,620,1515774170212478216,36,1,8,62
231,624,1515774230203876613,35,0,8,63
232,610,1515774290199030763,35,2,8,62
231,623,1515774350198371180,36,0,8,63
231,630,1515774410196265579,36,0,8,62
232,622,1515774470184343429,36,0,8,61
232,618,1515774530185692497,36,0,8,61
232,626,1515774590188397876,36,1,8,61
232,623,1515774650177351429,35,0,8,61
232,625,1515774710193810891,36,2,8,60
231,631,1515774770171982936,36,1,8,60
232,622,1515774830418387299,36,2,8,61
232,634,1515774890171828263,36,0,7,63
231,620,1515774950163388258,36,1,7,64
232,635,1515775010164853401,36,2,7,64
232,625,1515775070171461237,35,1,7,64
232,620,1515775130147718669,35,0,7,63
231,628,1515775190152412047,35,0,7,63
232,617,1515775250144967244,36,0,7,63
231,617,1515775310134131916,35,2,7,62
231,609,1515775370134658895,36,1,7,63
231,609,1515775430135470838,35,2,7,62
231,598,1515775490123153745,35,0,7,62
231,614,1515775550131540349,35,1,7,64
231,615,1515775610127082056,35,2,7,62
231,614,1515775670124786283,35,1,7,62
231,622,1515775730111563619,35,0,7,62
231,621,1515775790117695450,35,3,7,61
231,614,1515775850102144672,35,0,7,62
231,607,1515775910226467506,35,0,7,62
231,595,1515775970098473282,35,2,6,61
231,595,1515776030093408159,35,1,6,62
231,604,1515776090107331173,35,2,6,61
231,585,1515776150087861841,35,1,6,64
231,603,1515776210096637426,35,0,6,63
231,610,1515776270102110923,35,0,6,63
231,607,1515776330175871720,35,0,6,63
231,607,1515776390175299216,35,0,6,63
231,618,1515776450162396838,35,0,6,63
231,610,1515776510168721740,35,2,6,63
231,594,1515776570186277595,35,0,6,63
231,594,1515776630164081589,35,1,6,63
231,604,1515776690148769628,35,2,6,63
231,595,1515776750071831028,35,0,6,64
231,600,1515776810049402711,35,1,6,63
231,611,1515776870057825890,35,2,6,63
231,615,1515776930046479898,35,0,6,63
231,601,1515776990046294590,35,0,6,63
231,604,1515777050031745369,35,1,6,63
231,614,1515777110048666878,35,0,6,63
231,603,1515777170034766176,35,0,6,63
231,618,1515777230026041636,36,2,6,63
231,606,1515777290028341564,36,2,6,63
231,620,1515777350201429511,35,1,6,61
231,617,1515777410078674054,36,3,6,67
231,619,1515777470018745335,35,1,6,70
231,600,1515777530019089743,35,0,6,70
231,604,1515777590018413609,35,0,6,70
231,593,1515777650018413520,35,2,6,70
230,588,1515777709988810025,35,0,6,70
231,574,1515777769993264815,35,1,6,69
231,582,1515777829989870185,35,0,6,70
230,569,1515777889986901921,35,0,6,70
230,574,1515777949998961604,35,0,6,70
230,573,1515778009974885623,35,2,6,70
230,568,1515778069973789384,35,0,6,70
230,543,1515778129966040435,35,0,6,70
230,562,1515778189960280288,35,0,6,71
230,557,1515778249966968532,35,1,6,70
229,553,1515778309956578526,35,0,6,70
230,557,1515778369956807271,35,0,6,70
230,552,1515778429950639094,35,0,6,70
230,538,1515778489941006641,35,0,6,70
230,552,1515778549943593389,35,0,6,70
229,545,1515778609941136038,35,0,6,70
230,534,1515778669936832727,35,0,6,70
230,542,1515778729953129252,35,1,6,71
229,548,1515778789934799312,35,0,6,70
230,539,1515778849924279840,35,0,6,70
229,516,1515778909924872213,35,0,6,70
229,537,1515778969920978427,35,2,6,70
229,525,1515779029916932548,35,0,6,70
229,525,1515779089914096473,35,0,6,70
229,527,1515779149964725249,35,1,6,70
229,533,1515779209902638366,35,2,6,66
229,531,1515779269910821382,35,1,6,69
229,541,1515779329898535335,35,0,6,70
229,556,1515779389890266964,35,0,6,70
229,551,1515779449892354240,35,0,6,70
229,553,1515779509881992131,35,0,6,70
228,511,1515782749702450705,35,0,1,81
228,525,1515782809721075105,35,0,1,81
228,498,1515782869690542018,35,0,1,81
228,504,1515782929693179534,35,0,1,79
227,513,1515782989679639889,35,2,1,80
228,490,1515783049684753206,35,0,1,81
227,497,1515783109681764585,35,1,1,81
227,502,1515783169678859688,35,2,1,80
227,486,1515783229668949589,35,0,1,81
227,480,1515783289661375059,35,0,1,80
227,480,1515783349664863337,35,1,1,82
227,481,1515783409669774455,35,3,1,77
227,465,1515783469656291682,35,1,1,79
227,468,1515783529659075954,35,2,1,78
227,472,1515783589644994156,35,1,1,78
227,479,1515783649652678081,35,0,1,79
227,475,1515783709644984781,35,2,1,79
227,476,1515783769638733470,35,1,1,78
227,475,1515783829637438046,35,0,1,78
227,472,1515783889626745705,35,0,1,78
227,474,1515783949621343487,35,2,1,77
227,487,1515784009620937284,35,0,1,77
227,477,1515784069622429171,35,0,1,79
227,476,1515784129619106905,35,0,1,78
227,478,1515784189619614071,35,0,1,78
227,477,1515784249692779892,35,0,1,78
227,472,1515784309609141905,35,0,1,78
227,470,1515784369603370669,35,0,1,77
227,475,1515784429611987236,35,0,1,77
227,456,1515784489602751926,35,0,1,77
227,475,1515784549595097256,35,1,1,77
227,479,1515784609591034068,35,2,1,78
227,455,1515784669588693132,35,0,1,78
227,464,1515784729580582773,34,0,1,78
226,458,1515784789578666860,35,1,1,79
227,472,1515784849575062907,34,2,1,78
227,462,1515784909572825232,35,0,1,78
227,453,1515784969574184670,34,0,1,78
227,460,1515785029564344197,34,0,1,78
227,464,1515785089564034539,34,1,1,77
227,462,1515785149560803351,35,2,1,79
227,466,1515785209551671926,35,1,1,79
227,460,1515785269553855962,34,2,1,80
227,465,1515785329749186762,34,1,1,78
227,458,1515785389545603556,34,2,1,78
227,455,1515785449540182281,34,0,1,78
227,461,1515785509551119747,34,0,1,78
227,456,1515785569527518470,34,0,1,77
227,459,1515785629542618973,34,0,1,78
227,461,1515785689527124783,34,0,1,77
226,449,1515785749520296431,34,1,1,77
226,454,1515785809510928015,34,0,1,78
227,451,1515785869514009901,34,0,1,77
226,451,1515785929505876990,34,2,1,76
227,464,1515785989501707788,34,1,1,79
227,455,1515786049499221389,34,1,1,78
227,450,1515786109496705965,34,0,1,78
227,460,1515786169500736627,34,0,1,79
227,452,1515786229484340172,34,0,1,77
227,451,1515786289487684613,34,2,1,77
223,400,1516005636432029943,31,1,1,87
223,406,1516005696427755526,31,0,1,87
223,405,1516005756423348746,31,2,1,89
223,403,1516005816419519604,31,0,1,88
224,410,1516005876409767131,31,0,1,88
223,416,1516005936472479670,31,0,1,88
224,409,1516006116580310306,31,0,1,88
224,414,1516006176397121517,31,0,1,89
224,404,1516006236400048594,31,0,1,93
224,414,1516006296385292980,31,0,1,95
224,418,1516006356384349578,31,1,1,94
224,421,1516006416382805606,31,2,1,86
224,423,1516006476379436852,31,1,1,90
224,409,1516006536374812301,31,0,1,92
224,424,1516006596380729298,31,0,1,89
224,424,1516006656365921878,31,0,1,91
224,421,1516006716363458422,31,2,1,91
224,434,1516006776366764208,31,1,1,91
224,431,1516006836363244570,31,2,1,89
224,450,1516006896354825356,31,0,1,88
224,461,1516006956354952595,31,0,1,88
224,462,1516007016353553320,32,1,1,90
224,457,1516007076350420999,32,0,1,89
224,462,1516007136336290272,32,0,1,92
224,471,1516007256326864226,32,2,1,92
224,467,1516007316324418381,32,1,1,92
223,489,1516007376323338536,32,0,1,94
224,487,1516007436324406447,32,2,1,98
224,477,1516007496313245103,32,0,1,98
224,478,1516007616318469155,32,3,1,96
224,496,1516007736328291142,32,2,1,100
224,499,1516007796306768144,32,1,1,102
224,507,1516007916293329938,32,2,1,104
224,512,1516007976294549198,32,1,1,103
224,514,1516008096275487351,32,3,1,103
225,513,1516008156273996478,32,1,1,106
225,519,1516008216272656921,32,0,1,106
224,511,1516008276274171033,32,2,1,105
224,492,1516008336264306868,32,0,1,103
225,510,1516008396262044699,32,0,1,102
224,510,1516008456264178729,32,0,1,100
224,504,1516008636345269470,32,0,1,95
224,492,1516008696348105287,32,1,1,99
225,496,1516008756345592102,32,0,1,99
225,478,1516008816340379414,32,2,1,98
225,486,1516008876338481792,32,1,1,99
225,497,1516008936330565738,32,2,1,98
225,489,1516008996335340426,32,1,1,96
225,506,1516009176325257377,32,2,1,89
223,516,1516013915940790968,32,1,1,105
224,502,1516014095958051354,32,0,1,103
224,485,1516014216013656172,32,0,1,100
224,475,1516014275976669236,32,0,1,99
224,477,1516014335944958591,32,0,1,96
224,461,1516014395905751756,32,0,1,95
223,462,1516014455903565813,32,0,1,98
223,464,1516014575896160208,32,0,1,98
223,454,1516014635905353741,32,0,1,96
223,446,1516014695977343962,32,0,1,94
223,443,1516014815980825478,32,1,1,97
223,438,1516014876062866342,32,1,1,100
223,443,1516014935986610165,32,2,1,103
223,443,1516014995971597613,32,1,1,104
223,465,1516015115966832780,32,0,4,106
223,487,1516015235960654376,32,2,4,100
223,495,1516015295954426949,32,1,4,103
224,495,1516015355935520832,32,2,4,96
223,486,1516015415858256415,32,2,4,93
223,486,1516015475859199177,32,2,4,89
223,490,1516015535842330856,32,0,4,90
223,489,1516015655827428158,32,0,4,88
223,491,1516015715835666124,32,1,4,87
223,481,1516015775869309997,32,0,4,89
223,503,1516015835817005038,32,3,4,95
223,516,1516016015830113957,32,1,4,97
223,485,1516016075808914049,32,0,4,103
223,486,1516016135833071042,32,2,4,107
223,502,1516016195798242205,32,0,4,107
223,486,1516016255790835769,32,2,4,103
223,499,1516016315789639453,32,1,4,101
223,506,1516016435906847189,32,0,4,108
224,507,1516016495778056950,32,2,4,109
223,494,1516016555778508610,32,0,4,109
223,495,1516016735767839927,32,2,4,103
223,494,1516016795760625121,32,1,4,102
223,498,1516016855769352131,32,2,4,104
223,475,1516016915750820209,32,1,4,106
223,499,1516017035751678442,32,1,4,103
223,490,1516017095845760672,32,0,4,106
223,485,1516017155738780487,32,2,4,105
224,483,1516017215742631110,32,1,4,107
224,480,1516017335731966462,32,0,4,102
223,496,1516017455728181901,32,1,4,108
224,494,1516017575720995142,32,2,4,121
224,507,1516017635727107529,32,1,4,122
224,504,1516017695712360939,32,0,4,120
224,510,1516017755715295077,32,0,4,119
224,513,1516017815729101178,32,2,4,115
224,523,1516017935695101154,32,1,4,120
224,515,1516017995785346771,32,0,4,119
225,519,1516018115681632549,32,2,4,113
224,530,1516018235681932094,32,1,4,108
224,526,1516018295678063982,32,2,4,106
224,516,1516018355668008074,32,1,4,105
224,521,1516018475663320962,32,3,4,106
224,529,1516018535654693220,33,1,4,100
225,560,1516027955097332508,34,0,3,77
225,550,1516028195089497311,34,0,3,77
225,526,1516028255080067050,34,1,3,77
225,523,1516028315074553774,33,0,3,77
225,511,1516028435163891435,33,3,3,78
225,493,1516028615275354033,33,0,3,76
225,516,1516028675148684478,33,1,3,76
225,526,1516028735134086926,33,0,3,77
225,507,1516028795047039521,33,2,3,75
225,509,1516028855044593252,33,1,3,77
225,509,1516028915092742823,34,2,3,75
225,517,1516028975041407379,33,1,3,76
225,507,1516029035038016782,34,2,3,75
225,504,1516029155028812451,34,2,3,73
225,507,1516029275024611649,34,0,3,71
225,521,1516029335114580217,34,1,3,71
225,524,1516029575005182770,34,0,3,70
225,524,1516029635092394829,34,2,3,69
225,506,1516029754992546325,34,0,3,70
225,515,1516029814984392819,34,0,3,70
225,513,1516029874987841358,34,0,3,69
225,508,1516030114967362637,34,0,3,70
225,504,1516030174972670326,34,0,3,70
225,512,1516030234957939022,34,2,3,67
225,519,1516030354956301647,34,2,3,71
225,506,1516030414956776587,34,1,3,71
225,524,1516030534951753254,34,2,3,69
225,519,1516030594943412102,34,2,3,69
225,520,1516030654961400608,34,1,3,69
225,541,1516030714938762914,34,3,3,68
225,527,1516030774935387307,34,1,3,68
226,520,1516030834925035128,34,3,3,69
225,515,1516030894933558686,34,2,3,69
225,526,1516030954918514316,34,1,3,69
225,531,1516031014915162023,34,3,3,69
226,540,1516031074909823587,34,1,3,69
225,540,1516031134906895747,34,3,3,69
225,519,1516031314920420552,34,2,3,69
226,531,1516031374905260558,34,1,3,70
225,484,1516034014742322258,34,0,1,76
226,497,1516034134735324531,33,0,1,74
225,478,1516034494708865491,33,0,1,75
225,482,1516034554704203782,33,2,1,75
224,475,1516034614697933637,33,0,1,76
225,461,1516034794690154921,33,0,1,77
225,453,1516034914679080172,33,1,1,77
225,452,1516035094679023232,33,0,1,77
224,435,1516035154663922287,33,0,1,77
225,439,1516035214660774367,33,2,1,76
225,446,1516035334662475699,33,1,1,79
224,446,1516035394650111939,33,0,1,79
225,428,1516035514645684053,33,0,1,80
225,415,1516035574648385467,33,0,1,80
225,423,1516035634646276457,33,0,1,80
224,424,1516035694643600902,33,0,1,80
224,418,1516035814634618840,33,0,1,80
224,412,1516035874633970978,33,0,1,80
224,408,1516036054611149969,33,0,1,80
225,407,1516036114611732779,33,0,1,80
225,409,1516036175777438588,33,0,1,80
224,404,1516036234602024147,33,0,1,80
224,397,1516036294601041586,33,0,1,80
225,394,1516036354601787163,33,0,1,80
224,397,1516036414599769457,33,0,1,80
224,399,1516036474813705329,33,0,1,80
225,397,1516036534591311370,33,0,1,80
224,396,1516036594580546860,33,0,1,80
224,406,1516036654579774671,33,0,1,80
224,399,1516036714578545933,33,0,1,80
224,399,1516036774569610216,33,0,1,80
224,400,1516036834566214211,33,0,1,80
224,399,1516036894564198240,33,0,1,80
224,407,1516037014579534106,33,0,1,80
224,401,1516037074554289666,33,0,1,80
224,391,1516037134563260145,33,0,1,80
224,400,1516037194570803583,33,0,1,80
224,391,1516037314538978106,33,0,1,80
224,391,1516037554528250378,33,0,1,80
224,493,1516047933924806540,36,0,5,76
224,503,1516048053904743591,36,0,5,76
224,503,1516048113895079930,36,2,5,78
224,508,1516048173896405482,36,0,5,77
225,502,1516048233900612304,36,1,5,76
224,490,1516048293890417818,36,0,5,76
224,488,1516048353889110944,36,2,5,75
224,493,1516048413880150311,36,1,5,75
224,497,1516048473881180411,36,0,5,76
224,491,1516048534278446015,36,0,5,76
224,498,1516048593875079895,36,0,5,76
224,492,1516048653870675732,36,0,5,77
223,487,1516048713862908528,35,2,5,77
223,495,1516048773868036781,36,0,5,76
223,484,1516048953915856646,36,0,5,76
223,462,1516049073942674744,35,2,5,76
223,466,1516049134088480597,36,2,5,77
223,477,1516049193925397927,36,1,5,78
224,476,1516049253913445691,36,2,5,76
224,490,1516049313891203879,36,1,5,77
224,493,1516049373836035735,36,0,5,77
224,500,1516049433819902036,36,0,5,76
224,501,1516049553822342420,36,0,5,76
224,508,1516049613820131786,36,0,5,77
224,513,1516049673824934371,36,0,5,77
224,496,1516049793803671103,36,2,5,77
225,524,1516049913821967283,36,1,5,77
224,515,1516049973796125671,36,0,5,76
224,517,1516050093806011787,36,0,5,77
223,513,1516050153778622562,36,0,5,77
224,527,1516050213802912763,36,0,5,77
224,527,1516050273772905033,36,1,5,76
224,512,1516050333768257071,36,2,5,75
224,509,1516050393763886353,36,1,5,76
223,525,1516050453766557471,36,0,5,76
224,517,1516050513755702005,36,0,5,76
224,514,1516050573757621084,36,0,5,76
224,501,1516050753744340811,36,0,5,76
224,510,1516050813740376072,36,0,5,76
224,503,1516050933729135798,36,0,5,76
224,491,1516050993734610620,36,0,5,75
224,489,1516051053726977146,36,1,5,76
225,493,1516051113727586382,36,0,5,75
224,493,1516051173717499846,36,2,5,75
224,476,1516051353711008298,36,0,5,74
224,366,1516087711561105666,34,1,1,79
224,369,1516087891554187505,34,0,1,79
224,373,1516087951528426413,34,0,1,79
224,374,1516088071523647635,34,0,1,80
224,373,1516088131521118500,34,0,1,80
224,381,1516088191522122690,34,0,1,81
224,386,1516088251512111370,34,0,1,80
224,376,1516088431496708927,34,0,1,81
224,383,1516088491501068905,34,0,1,82
224,373,1516088551487890505,34,0,1,82
224,377,1516088671492859981,34,0,1,83
225,376,1516088851472851316,34,1,1,83
225,390,1516088971462444313,34,1,1,83
225,377,1516089031462352185,34,3,1,84
225,401,1516089151464183151,34,0,1,85
224,389,1516089271452033954,34,0,1,84
224,391,1516089451457046744,34,0,1,83
224,395,1516089571428781450,34,0,1,83
225,393,1516089691481366498,34,0,1,83
224,395,1516089811416497487,34,0,1,85
225,389,1516089871415013757,34,0,1,85
224,382,1516089931422076608,34,0,1,87
225,380,1516090051401618515,34,0,1,87
225,379,1516090111399089505,34,0,1,88
225,384,1516090231401655090,34,0,1,88
225,382,1516090411377907265,34,0,1,87
225,384,1516090471379295741,34,0,1,85
225,390,1516090531382759442,34,1,1,85
225,387,1516090651374896260,34,0,1,90
224,387,1516090771364712001,34,0,1,91
224,378,1516090891352444773,34,0,1,89
224,389,1516091191339752495,34,0,1,90
224,384,1516091251342849321,34,0,1,94
224,434,1516097610950398630,34,0,2,105
224,429,1516097671018449025,34,0,2,109
224,435,1516097730954828291,33,0,2,110
224,426,1516097850934654432,33,0,2,100
224,417,1516097910943690928,33,0,2,97
224,416,1516098030926171889,33,0,2,111
224,421,1516098090939620081,33,0,2,112
224,426,1516098150916188765,33,0,2,117
224,423,1516098270918801700,33,0,2,115
224,406,1516098690890011470,33,0,2,162
224,424,1516098810877514034,33,0,2,137
224,415,1516098870882457391,33,0,2,131
224,422,1516098930877528129,33,0,2,127
224,423,1516099050866508491,33,0,2,126
224,424,1516099110870070348,33,0,2,130
224,413,1516099170862558514,33,0,2,139
224,413,1516099290857033029,33,0,2,148
224,420,1516099350855789185,33,0,2,148
225,419,1516099410846163031,33,0,2,149
223,411,1516099470849811682,33,2,2,143
224,419,1516099530838962640,33,1,2,145
224,415,1516099590837538764,33,2,2,143
224,422,1516099650841278101,33,1,2,140
224,433,1516099770829372685,33,2,2,140
224,422,1516099830818774571,33,2,2,138
224,426,1516099950813283247,33,1,2,136
223,412,1516100010818252076,33,0,2,141
223,419,1516100191182229057,33,0,2,151
223,420,1516100250889217054,33,0,2,153
223,416,1516100310886211206,33,0,2,155
223,432,1516100430872921515,33,0,2,141
223,421,1516100490856209156,33,0,2,147
223,404,1516100550785567683,33,0,2,150
223,412,1516100670778469752,33,0,2,147
224,405,1516100790860317574,33,0,2,151
223,411,1516100850856472351,33,0,2,148
223,410,1516100910860835132,33,0,2,143
224,410,1516100970855873374,33,0,2,140
223,396,1516101030873883542,33,0,2,140
224,460,1516114049979873518,31,0,1,108
224,437,1516114169971413537,31,0,1,110
225,441,1516114229971804938,31,0,1,109
224,433,1516114289980002494,31,0,1,107
224,440,1516114469954814985,31,0,1,105
224,421,1516114529950088170,31,0,1,110
224,437,1516114589943316738,31,0,3,108
224,435,1516114649939810402,31,0,3,108
225,445,1516114709941460912,31,0,3,107
225,456,1516114769934031469,31,1,3,107
225,464,1516114889928489888,31,0,3,106
225,467,1516114949920949625,31,0,3,106
225,462,1516115009923753009,31,0,3,104
225,467,1516115070318798964,31,0,3,103
225,476,1516115129912847994,31,0,3,101
224,463,1516115189913544321,31,0,3,103
225,480,1516115249908980846,31,0,3,101
225,470,1516115369900815820,31,0,3,98
225,472,1516115429930868425,31,0,3,101
225,471,1516115490019273569,31,0,3,101
226,462,1516115609878057883,31,0,3,95
226,475,1516115669875722950,31,2,3,93
226,461,1516115729879755689,31,1,3,90
225,461,1516115849876293970,31,2,3,91
226,457,1516115909862801203,31,0,3,92
225,472,1516115969868646531,31,1,3,92
225,483,1516116089858618214,31,0,3,91
225,482,1516116149856316441,31,0,3,91
225,491,1516116209845800050,31,0,3,91
