temperature,humidity,time,motion,light,person_count,co2
204,42,1518543871603943746,0,1,0,1856
204,42,1518543931601144612,0,1,0,1836
204,42,1518543991600814681,0,1,0,1844
204,42,1518544051641001433,0,1,0,1824
203,42,1518544111590463990,0,1,0,1831
203,42,1518544171604196790,0,1,0,1834
203,42,1518544231594234260,0,1,0,1841
203,42,1518544291578834766,0,1,4,1826
203,42,1518544351583439105,0,1,4,1824
203,42,1518544411571833686,0,1,4,1811
204,42,1518544471565818168,0,1,4,1809
203,42,1518544531567272755,0,1,4,1799
203,42,1518544591576009858,0,1,4,1804
203,42,1518544651558596067,0,1,4,1806
203,42,1518544711559528774,0,1,4,1808
203,42,1518544771547572246,0,1,4,1778
203,42,1518544831545229789,0,1,4,1785
202,42,1518544891542815239,0,1,4,1791
202,42,1518544951540418727,0,1,4,1782
202,42,1518545011539057592,0,1,4,1792
202,42,1518545071532676216,0,1,4,1772
202,42,1518545131528789169,0,1,4,1757
202,42,1518545191810255721,0,1,4,1761
202,42,1518545251526891191,0,1,4,1757
201,42,1518545311527050766,0,1,4,1761
201,42,1518545371520019663,0,1,4,1746
201,42,1518545431513509299,0,1,4,1746
200,42,1518545491635081229,0,1,4,1736
201,42,1518545551498879102,0,1,4,1740
201,42,1518545611499935278,0,1,4,1735
200,42,1518545671499222114,0,1,4,1743
201,42,1518545731492735341,0,1,4,1739
200,42,1518545791562318149,0,1,4,1721
200,42,1518545851492860999,0,1,4,1722
200,42,1518545911491282094,0,1,4,1718
200,42,1518545971480961511,0,1,4,1697
200,42,1518546031475847412,0,1,4,1710
200,42,1518546091470007441,0,1,4,1725
200,42,1518546151476033933,0,1,4,1703
199,42,1518546211484897329,0,1,4,1707
199,42,1518546271484592315,0,1,4,1706
199,42,1518546331455217603,0,1,4,1705
199,42,1518546391488762879,0,1,4,1693
198,42,1518546451445299047,0,1,4,1685
199,42,1518546511444322567,0,1,4,1690
198,42,1518546571450166790,0,1,4,1690
198,42,1518546631438095399,0,1,4,1675
198,42,1518546691436750077,0,1,4,1676
198,42,1518546751444522215,0,1,4,1674
198,42,1518546811437523266,0,1,4,1666
197,42,1518546871437517070,0,1,4,1670
197,42,1518546931428225262,0,1,4,1673
197,42,1518546991420857188,0,1,4,1663
197,42,1518547051431502285,0,1,4,1654
198,42,1518547111424272443,0,1,4,1647
197,42,1518547171419544142,0,1,4,1646
197,42,1518547231411937644,0,1,4,1630
197,42,1518547291401548096,0,1,4,1657
197,42,1518547351402614931,0,1,4,1654
197,42,1518547411405438680,0,1,4,1638
197,42,1518547471397233360,0,1,4,1628
196,42,1518547531409034585,0,1,4,1622
196,42,1518547591397094788,0,1,4,1611
196,42,1518547651381041799,0,1,4,1608
197,42,1518547711430620519,0,1,4,1599
196,42,1518547771375394297,0,1,4,1606
196,42,1518547831389041900,0,1,4,1600
217,33,1518615867388591855,0,512,9,574
218,33,1518615927388590061,0,519,9,576
218,33,1518615987403115633,0,513,9,577
218,33,1518616047377197071,0,516,9,590
218,33,1518616107389903505,0,490,9,587
218,33,1518616167371697880,0,486,9,583
218,33,1518616227731781554,0,460,9,583
219,33,1518616287364207404,0,506,9,572
219,33,1518616347374848550,0,404,9,588
218,33,1518616407362191848,0,416,9,582
218,33,1518616467362547967,0,407,9,580
218,33,1518616527360899861,0,402,9,582
218,33,1518616587634173465,0,441,9,578
218,33,1518616647341534808,0,457,9,587
218,33,1518616707402082645,0,465,9,588
218,33,1518616767366131033,0,458,9,572
218,33,1518616827336695671,0,424,9,589
219,33,1518616887333484310,0,372,9,575
218,33,1518616947325944435,0,377,9,578
218,33,1518617007350458213,0,334,9,582
217,33,1518617067427417511,0,310,9,576
218,33,1518617127310927155,0,394,9,584
217,33,1518617187314541700,0,419,9,580
217,33,1518617247313377810,0,389,9,580
217,33,1518617307306126659,0,344,9,580
218,33,1518617367304266206,0,440,9,582
217,33,1518617427301599468,0,443,9,585
217,33,1518617487294194139,0,444,9,588
217,33,1518617547299042077,0,437,9,589
217,33,1518617607286333869,0,432,9,582
217,33,1518617667289611030,0,366,9,580
217,33,1518617727283885148,0,387,9,585
217,33,1518617787280311037,0,399,11,583
217,33,1518617847288058784,0,425,11,583
216,33,1518617907272409090,0,426,11,585
217,33,1518617967269194901,0,192,11,584
217,33,1518618027269361453,0,340,11,588
217,33,1518618087256949647,0,387,11,583
217,33,1518618147361798770,0,349,11,577
216,33,1518618207256199408,0,343,11,583
216,33,1518618267245393294,0,260,11,578
216,33,1518618327249916924,0,340,11,592
216,33,1518618387328559644,0,275,11,590
216,33,1518618447246446085,0,357,9,578
215,33,1518618507338500592,0,133,9,578
216,33,1518618567245391976,0,385,9,582
215,33,1518618627230694861,0,178,9,594
215,33,1518618687226862710,0,350,9,580
215,33,1518618747230706305,0,333,9,596
215,33,1518618807418862261,0,329,9,584
215,34,1518618867237036757,0,214,9,587
215,33,1518618927205485046,0,319,9,585
215,33,1518618987200924699,0,311,6,577
214,34,1518619047212792382,0,207,6,579
215,33,1518619107328130812,0,211,6,583
215,33,1518619167200700932,0,147,6,575
214,34,1518619227770828635,0,172,6,587
214,34,1518619287190184472,0,160,6,585
214,34,1518619347321560434,0,263,6,585
214,34,1518619407183779521,0,201,6,585
214,34,1518619467249257067,0,249,6,582
213,34,1518619527197125545,0,252,6,584
213,34,1518619587178180290,0,276,6,585
213,34,1518619647306597399,0,182,6,580
213,34,1518619707166259688,0,189,6,580
213,34,1518619767267960820,0,126,6,593
214,34,1518619827168740448,0,95,6,585
213,34,1518619887240212158,0,88,6,582
212,34,1518619947152196894,0,87,6,582
212,34,1518620007142644574,0,96,6,589
212,34,1518620067148866909,0,104,6,590
212,34,1518620127138608613,0,111,6,586
212,34,1518620187157076465,0,106,6,597
211,34,1518620247135243438,0,154,6,587
211,34,1518620307415912498,0,114,6,582
211,34,1518620367283901529,0,202,6,585
211,34,1518620427127672488,0,147,6,586
211,34,1518620487128178393,0,176,6,586
211,34,1518620547116255422,0,170,6,578
210,34,1518620607115677498,0,184,6,581
210,34,1518620667119971469,0,233,6,588
210,34,1518620727113436593,0,243,5,581
210,34,1518620787107153999,0,242,5,586
211,34,1518620847118856672,0,236,5,587
211,34,1518620907087558600,0,210,5,583
210,34,1518620967098836256,0,227,5,592
210,34,1518621027091193331,0,222,5,580
210,34,1518621087083098891,0,192,5,588
210,34,1518621147087348097,0,125,5,580
209,34,1518621207081658039,0,74,5,580
209,34,1518621267094329281,0,60,5,589
210,34,1518621327528789383,0,51,5,583
209,34,1518621387061538775,0,57,5,580
210,34,1518621447057514907,0,53,5,579
209,34,1518621507068903285,0,50,5,581
209,34,1518621567050436639,0,48,5,584
209,34,1518621627051662630,0,45,5,577
209,34,1518621687044478199,0,40,5,599
208,34,1518621747047523819,0,38,5,585
209,34,1518621807089985328,0,36,5,586
209,34,1518621867043618050,0,34,5,592
208,34,1518621927052453503,0,34,5,581
208,34,1518621987059110467,0,38,5,580
208,34,1518622047024454244,0,34,5,576
207,34,1518622107053453866,0,30,5,586
207,34,1518622167021973778,0,27,5,582
207,34,1518622227019912279,0,26,5,587
207,34,1518622287014159899,0,27,5,586
206,34,1518622347024002966,0,28,5,582
206,34,1518622407012037143,0,29,5,580
206,34,1518622467131476936,0,25,5,576
206,34,1518622527003995798,0,22,5,581
206,34,1518622586995450154,0,21,5,582
206,34,1518622646990293414,0,20,5,584
205,35,1518622706989238601,0,19,5,587
205,35,1518622766988637933,0,19,5,584
205,35,1518622826978723866,0,18,5,577
205,35,1518622886992566091,0,17,5,587
204,35,1518622946974522290,0,17,5,576
204,35,1518623006973818502,0,16,5,587
204,35,1518623066973120945,0,16,5,579
204,35,1518623126966267755,0,16,5,578
204,35,1518623186957634095,0,16,5,580
204,35,1518623246952068320,0,15,5,592
204,35,1518623306967936010,0,15,5,585
204,35,1518623366954222538,0,15,5,582
204,35,1518623426951243609,0,14,5,593
204,35,1518623486939967004,0,13,5,580
204,35,1518623546933500700,0,13,5,582
204,35,1518623606932764785,0,12,5,573
204,35,1518623666934397722,0,11,5,578
205,35,1518623726940859187,0,11,5,581
205,35,1518623786922778850,0,10,5,577
205,35,1518623846920521950,0,9,5,582
205,35,1518623906923851975,0,9,5,584
205,35,1518623966917210309,0,8,5,580
206,35,1518624026910903733,0,7,5,585
206,35,1518624086956141067,0,7,5,571
206,35,1518624146926647808,0,7,5,574
206,35,1518624206923489114,0,6,5,591
207,35,1518624266897736684,0,6,5,589
208,34,1518624746861753897,0,4,5,584
209,34,1518624806862662136,0,4,5,574
209,34,1518624866858452378,0,4,5,582
209,34,1518624926871246522,0,3,5,581
209,34,1518624986860869354,0,3,5,578
209,34,1518625046855040604,0,3,5,579
209,34,1518625106841562004,0,3,5,588
209,34,1518625166849464609,0,3,5,582
210,34,1518625226835415677,0,3,5,580
210,34,1518625286913821241,0,3,5,575
210,34,1518625346832468453,0,3,5,578
211,34,1518625406827045183,0,2,5,579
210,34,1518625466828744426,0,2,5,584
211,34,1518625526825299429,0,2,5,583
210,34,1518625586812979045,0,2,5,583
211,34,1518625646815167001,0,2,5,581
211,34,1518625706806483567,0,2,5,589
211,34,1518625766805754161,0,2,5,589
211,34,1518625826808524799,0,2,5,583
212,34,1518625886806814280,0,2,5,585
211,34,1518625946794068867,0,2,5,585
211,34,1518626006805945138,0,2,5,590
212,34,1518626066796720845,0,2,5,591
211,34,1518626126791544329,0,2,5,586
212,34,1518626186784378827,0,2,5,590
211,34,1518626246779006067,0,2,5,584
212,34,1518626306785834173,0,1,5,586
212,34,1518626366774116217,0,1,5,585
212,34,1518626426768797558,0,1,5,589
212,34,1518626486768275280,0,1,5,599
212,34,1518626546761591008,0,1,5,584
212,34,1518626606758786461,0,1,5,582
212,34,1518626666759536843,0,1,5,599
212,34,1518626726757962978,0,1,5,584
212,34,1518626786751423208,0,1,5,594
212,34,1518626846751665717,0,1,5,587
212,34,1518626906739904852,0,1,5,588
212,34,1518626966736424540,0,1,5,589
212,34,1518627026736958144,0,1,5,600
211,34,1518627086732368708,0,1,5,597
211,34,1518627146727522807,0,1,5,594
211,34,1518627206726498048,0,1,5,587
212,34,1518627266724104873,0,1,5,592
211,34,1518627326880569556,0,1,5,598
211,34,1518627386722255170,0,1,5,593
211,34,1518627446705783864,0,1,5,603
211,34,1518627506709076143,0,1,5,583
211,34,1518627566701551857,0,1,5,593
211,34,1518627626712191523,0,1,5,598
211,34,1518627686701192942,0,1,5,585
210,34,1518627746687861553,0,1,5,595
210,34,1518627806691303134,0,1,4,597
210,34,1518627866691682526,0,1,4,597
210,34,1518627926686256285,0,1,4,592
210,34,1518627986698852400,0,1,4,599
210,34,1518628046864558318,0,1,4,593
210,34,1518628106672698692,0,1,4,601
210,34,1518628166669423089,0,1,4,597
210,34,1518628226685321960,0,1,4,584
209,34,1518628286665790668,0,1,4,597
210,34,1518628346665376212,0,1,4,593
210,34,1518628406656303942,0,1,4,599
209,34,1518628466886341077,0,1,4,598
209,34,1518628526642315972,0,1,4,597
209,34,1518628586639788517,0,1,4,592
209,34,1518628646642088275,0,1,4,596
208,34,1518628706639916625,0,1,4,604
208,34,1518628766640505052,0,1,4,598
208,34,1518628826627634266,0,0,4,602
208,34,1518628886633394459,0,1,4,604
208,34,1518628946621332990,0,1,4,603
207,34,1518629006626839377,0,1,4,600
207,34,1518629066618570576,0,1,4,600
207,34,1518629126612455720,0,1,4,608
207,34,1518629186605475921,0,1,4,604
207,34,1518629246735761820,0,1,4,603
206,34,1518629306596601934,0,1,4,599
207,34,1518629366594972538,0,1,4,605
206,34,1518629426588552777,0,1,4,595
206,34,1518629486594450141,0,1,4,597
205,35,1518629546589276920,0,1,4,596
205,35,1518629606590675329,0,1,4,600
205,35,1518629666575963054,0,1,4,608
204,35,1518629726579339270,0,1,4,604
204,35,1518629786570829976,0,1,4,596
204,35,1518629846568532901,0,1,4,607
204,35,1518629906570512915,0,1,4,602
204,35,1518629966563415081,0,1,4,613
203,35,1518630026557819335,0,1,4,608
203,35,1518630086606600750,0,1,4,613
203,35,1518630146547140396,0,1,4,604
203,35,1518630206600723818,0,1,4,599
203,35,1518630266546446214,0,1,4,608
202,35,1518630326538979661,0,1,4,607
203,35,1518630386550764132,0,1,4,610
202,35,1518630446541902315,0,1,4,608
202,35,1518630506532290409,0,1,4,615
202,35,1518630566571272068,0,1,4,615
201,35,1518630626526514221,0,1,4,613
202,35,1518630686517136593,0,1,4,606
201,35,1518630746516615003,0,1,4,612
202,35,1518630806544065846,0,1,4,609
201,35,1518630866509277669,0,1,4,610
201,35,1518630926505544046,0,1,4,616
201,35,1518630986502311798,0,1,4,612
201,35,1518631046499878742,0,1,4,605
200,35,1518631106500338921,0,1,4,608
201,35,1518631166495455693,0,1,4,608
200,35,1518631226488170138,0,1,4,613
201,35,1518631286485924577,0,1,4,610
200,35,1518631346526936845,0,1,4,608
209,33,1518681765941818837,1,69,4,415
208,33,1518681807143571877,2,94,4,421
209,33,1518681863535973382,0,94,4,440
209,33,1518681923654222159,0,96,4,461
209,33,1518681983531404863,0,97,4,463
209,33,1518682024728678362,1,97,4,463
209,33,1518682065917904095,1,91,4,469
209,34,1518682107120774352,2,49,4,503
210,34,1518682163518565920,0,58,4,511
210,34,1518682223610768331,0,58,4,525
209,34,1518682283501193056,0,59,4,529
210,34,1518682343503513421,0,58,4,555
210,34,1518682403534701816,0,58,4,569
210,34,1518682463492718565,0,58,4,570
210,34,1518682523498075484,0,58,4,594
210,34,1518682583485090993,0,59,4,588
211,34,1518682643483831207,0,58,4,604
210,34,1518682703476181639,0,58,4,615
211,34,1518682763482933168,0,58,4,620
211,34,1518682823476772378,0,59,4,638
211,34,1518682883479376021,0,59,4,645
211,34,1518682943476851316,0,58,4,646
211,35,1518683003460003238,0,61,4,650
211,35,1518683063461923481,0,58,4,659
211,35,1518683123461595925,0,60,4,673
211,35,1518683183469488940,0,59,4,689
211,35,1518683243456590099,0,59,4,686
211,35,1518683303443815590,0,61,4,703
211,35,1518683363446100926,0,60,4,706
211,35,1518683423439308194,0,60,4,710
212,35,1518683483450043977,0,61,4,726
211,35,1518683543450195316,0,61,4,724
211,35,1518683603433407461,0,59,4,737
212,35,1518683663431309425,0,59,4,756
212,35,1518683723445892289,0,59,4,765
212,35,1518683783422446391,0,60,4,768
212,35,1518683843544510179,0,59,4,779
212,35,1518683903448923165,0,59,4,773
211,36,1518683963571440542,0,58,4,783
211,36,1518684023401808289,0,58,4,794
212,36,1518684083406022080,0,59,4,803
211,36,1518684143437408675,0,59,4,798
211,36,1518684203411361388,0,60,4,813
212,36,1518684263458569797,0,61,4,816
211,36,1518684323395290038,0,61,4,827
211,36,1518684383388033376,0,61,4,843
211,36,1518684443386079898,0,61,4,841
211,36,1518684503381288823,0,62,4,851
210,36,1518684563382096309,0,63,4,872
210,36,1518684623393893417,0,64,4,875
210,36,1518684683504356564,0,63,4,870
210,36,1518684743364462107,0,64,4,885
210,37,1518684803358655414,0,63,4,891
210,37,1518684863350697426,0,63,4,907
210,37,1518684923356784997,0,64,4,910
210,37,1518684983351430830,0,64,4,917
209,37,1518685043351399116,0,67,4,921
210,37,1518685103341445163,0,67,4,932
210,37,1518685163349464493,0,67,4,939
209,37,1518685223349861303,0,67,4,938
209,37,1518685283371618962,0,66,4,948
209,37,1518685343340148949,0,66,4,952
209,37,1518685403329707343,0,64,4,947
209,37,1518685463334952992,0,65,4,964
209,37,1518685523321986840,0,64,4,966
209,37,1518685564534580441,1,64,4,966
209,37,1518685605713564047,1,67,3,975
209,37,1518685646960107998,2,67,3,984
208,38,1518685703299659324,0,66,3,985
209,38,1518685763301270788,0,64,3,1002
209,38,1518685823308597539,0,61,3,992
209,38,1518685883296131172,0,61,3,1000
208,38,1518685943290692949,0,61,3,998
208,38,1518686003287331210,0,61,3,1001
209,38,1518686063283264136,0,62,3,1013
209,38,1518686123289111091,0,63,3,1014
209,38,1518686183282588111,0,62,3,1012
208,38,1518686243282060245,0,62,3,1008
209,38,1518686303287663870,0,64,3,1017
209,38,1518686358419733066,1,64,3,1017
208,38,1518686399618849154,1,49,3,1026
208,38,1518686440831370106,2,8,0,1017
208,38,1518686483261731206,1,10,0,1036
208,38,1518686543267550501,0,12,0,1047
208,38,1518686603257527329,0,14,0,1030
208,38,1518686663424053856,0,13,0,1026
207,38,1518686723251943907,0,10,0,1038
208,38,1518686783241947853,0,9,0,1018
208,38,1518686843241288998,0,8,0,1036
207,38,1518686903250731199,0,7,0,1026
207,38,1518686963233847784,0,8,0,1012
208,38,1518687023228463873,0,11,0,1021
207,38,1518687083263736367,0,12,0,1017
207,38,1518687143234746520,0,12,0,1026
207,38,1518687203224465378,0,13,0,1018
207,38,1518687263220691562,0,12,0,1012
207,38,1518687323224126033,0,11,0,1004
207,38,1518687383232155554,0,12,0,1003
207,38,1518687443215198689,0,11,0,1008
207,38,1518687503210097544,0,12,0,998
207,38,1518687563197246554,0,11,0,987
207,38,1518687623196100213,0,9,0,998
207,38,1518687683211881575,0,10,0,995
207,38,1518687743201777502,0,10,0,994
207,38,1518687803191680463,0,10,0,990
206,38,1518687863189625919,0,11,0,981
207,38,1518687923174336073,0,12,0,989
207,38,1518687983178406261,0,11,0,983
207,38,1518688043168733669,0,13,0,985
207,38,1518688103537757456,0,11,0,980
207,38,1518688163321061783,0,12,0,988
207,38,1518688223168487819,0,13,0,990
207,38,1518688283160624343,0,12,0,964
208,38,1518688343190426662,0,11,0,953
208,38,1518688403152545469,0,13,0,971
208,38,1518688463161889533,0,13,0,969
207,38,1518688523137362993,0,12,0,960
207,38,1518688583140998125,0,13,0,954
208,38,1518688643145741021,0,10,0,972
207,38,1518688703182045189,0,9,0,959
208,38,1518688763122564711,0,9,0,968
208,37,1518688823127298792,0,9,0,972
208,38,1518688883122023643,0,10,0,959
208,37,1518688943145988911,0,10,0,958
208,37,1518689003114980106,0,10,0,952
208,37,1518689063110777152,0,10,0,938
208,37,1518689123116181094,0,13,0,936
208,37,1518689183105456505,0,17,0,934
208,37,1518689243114741503,0,20,0,944
208,37,1518689303122053536,0,17,0,941
207,37,1518689363094135064,0,17,0,929
208,37,1518689423094662779,0,19,0,934
208,37,1518689483096609401,0,18,0,933
207,37,1518689543082699395,0,19,0,935
208,37,1518689603076689272,0,18,0,915
208,37,1518689663081759453,0,18,0,928
208,37,1518689723075095639,0,18,0,919
207,37,1518689783067711315,0,18,0,910
207,37,1518689843069427434,0,17,0,904
208,37,1518689903063509216,0,18,0,926
208,37,1518689963064555688,0,16,0,904
207,37,1518690023071012168,0,15,0,901
207,37,1518690083248562819,0,17,0,900
208,37,1518690143050981803,0,17,0,909
207,37,1518690203060243502,0,19,0,907
207,37,1518690263061196882,0,17,0,909
208,37,1518690323032534776,0,16,0,901
207,37,1518690383263832675,0,17,0,906
208,37,1518690443029094990,0,18,0,906
208,37,1518690503026710460,0,16,0,909
207,37,1518690563464886478,0,18,0,901
208,37,1518690623035517670,0,16,0,898
208,37,1518690683091790929,0,15,0,900
207,37,1518690743017356698,0,95,0,887
207,37,1518690784221296736,1,95,0,887
208,37,1518690825405799700,2,18,0,867
208,37,1518690866664534860,1,15,0,845
208,37,1518690922997310076,0,16,0,863
208,37,1518690983007434774,0,17,0,847
208,37,1518691042989136388,0,15,0,842
208,37,1518691102990920263,0,16,0,850
208,37,1518691162990232739,0,20,0,844
208,37,1518691222984292153,0,21,0,856
208,37,1518691282985461051,0,21,0,853
208,37,1518691342974574405,0,24,0,856
208,37,1518691402990200506,0,34,0,846
208,37,1518691462989178497,0,33,0,858
207,37,1518691522965396558,0,32,0,846
207,37,1518691582972424256,0,26,0,849
208,37,1518691642965102497,0,22,0,841
208,37,1518691702957181256,0,24,0,846
208,37,1518691762952613592,0,36,0,852
208,37,1518691822948974932,0,35,0,842
208,37,1518691882951123016,0,35,0,832
208,37,1518691942948670192,0,34,0,837
208,37,1518692002940102328,0,31,0,834
208,37,1518692062937949942,0,35,0,834
207,37,1518692122943006139,0,26,0,842
208,37,1518692182929248569,0,21,0,839
208,37,1518692242937981194,0,17,0,840
208,37,1518692302929474021,0,15,0,828
208,37,1518692362918080694,0,16,0,832
208,37,1518692422919276742,0,19,0,837
208,37,1518692482907911431,0,21,0,833
208,37,1518692542913603551,0,25,0,838
208,37,1518692602993298805,0,19,0,832
208,37,1518692662911544332,0,15,0,834
208,37,1518692722900515831,0,14,0,845
208,37,1518692782886354870,0,16,0,825
208,37,1518692842890553455,0,20,0,831
208,37,1518692902895629925,0,21,0,837
208,37,1518692962874779683,0,16,0,824
208,37,1518693022898765128,0,17,3,826
208,37,1518693082869188856,0,14,3,831
208,37,1518693143111626535,0,11,3,815
208,37,1518693202867620906,0,10,3,825
208,37,1518693262859606777,0,8,3,838
208,37,1518693322877177259,0,7,3,827
208,37,1518693382853047658,0,8,3,825
208,37,1518693442862999742,0,13,3,824
208,37,1518693502859379604,0,13,3,841
208,37,1518693562840066162,0,9,3,830
208,37,1518693622845012874,0,8,3,827
208,37,1518693682844112116,0,8,3,829
208,37,1518693742846948832,0,9,3,827
208,37,1518693802841493478,0,12,3,834
208,37,1518693862826570436,0,13,3,813
208,37,1518693922841116986,0,12,3,820
208,37,1518693982824066073,0,10,3,812
208,37,1518694042815496130,0,9,3,804
207,37,1518694102813285081,0,8,3,814
207,37,1518694162810252238,0,9,3,808
207,37,1518694222949949451,0,9,3,799
207,37,1518694282810182333,0,11,3,809
207,37,1518694342810047950,0,13,3,804
207,37,1518694402797384707,0,12,3,803
207,37,1518694462839500551,0,14,3,810
207,37,1518694522785941599,0,13,3,798
207,37,1518694582836754413,0,97,1,805
207,37,1518694642789495367,0,117,1,800
207,37,1518694702778017689,0,119,1,784
207,37,1518694743982645689,1,119,1,784
207,37,1518694785323406075,2,116,1,783
207,37,1518694826424770349,1,116,1,783
207,37,1518694882772019102,0,111,2,800
207,37,1518694942760677644,0,111,2,820
207,37,1518695002851845340,0,114,2,824
207,37,1518695062781338988,0,114,2,831
207,38,1518695122753630143,0,113,2,810
207,38,1518695182745168877,0,110,2,823
207,38,1518695242802642034,0,113,2,819
207,38,1518695302748221157,0,117,2,812
206,38,1518695362742234337,0,113,2,805
206,38,1518695403942995594,1,113,2,805
207,38,1518695445228815536,1,115,2,824
207,38,1518695486342667490,2,111,2,815
208,38,1518695542778796668,0,110,2,819
207,38,1518695602724768063,0,110,7,828
207,38,1518695646230201910,1,110,7,828
207,38,1518695687986380471,1,110,7,845
208,38,1518695728622666552,2,112,7,863
208,38,1518695782714843903,0,109,2,880
208,38,1518695823909259788,1,109,2,880
208,38,1518695865109770822,1,111,2,896
208,38,1518695906308821122,2,108,2,929
208,38,1518695962713533864,0,111,2,956
209,39,1518696022708854745,0,116,2,983
209,39,1518696063895555275,1,116,8,983
209,39,1518696105099321085,1,112,2,994
209,39,1518696146294676597,2,116,2,1017
209,39,1518696202754854013,0,114,13,1028
209,39,1518696243885433544,1,114,13,1028
209,39,1518696285098689551,1,112,13,1064
209,39,1518696326284801329,2,108,13,1084
209,39,1518696382678405765,0,105,2,1095
210,39,1518696442677784525,0,102,2,1108
209,40,1518696502679614983,0,100,2,1106
210,39,1518696562672571854,0,98,2,1112
210,40,1518696622661610777,0,96,2,1119
210,40,1518696663864950316,1,96,2,1119
210,39,1518696705073819371,1,97,2,1135
210,40,1518696746267279092,2,99,2,1140
210,40,1518696802807934087,0,106,2,1147
210,40,1518696862669120358,0,110,2,1172
210,40,1518696922750492239,0,110,2,1160
210,40,1518696963844818775,1,110,2,1160
210,40,1518697005116054294,1,112,2,1171
211,40,1518697046249192809,2,113,2,1164
211,40,1518697088647169142,1,113,2,1164
210,40,1518697171060943144,2,120,2,1187
210,40,1518697222624634563,0,117,2,1188
211,40,1518697282671309860,0,119,2,1190
211,40,1518697323821358452,1,119,2,1190
210,40,1518697365020762296,1,114,2,1191
210,40,1518697406218726756,2,113,2,1194
210,40,1518697447459176084,1,113,2,1194
211,40,1518697488616661682,1,115,2,1199
211,40,1518697529821455900,2,114,2,1186
211,40,1518697573270784813,1,114,2,1186
211,40,1518697614491372788,1,116,2,1216
211,40,1518697655678325461,2,124,2,1221
211,40,1518697702785403200,0,139,2,1215
211,40,1518697743797667009,1,139,2,1215
211,40,1518697785014312013,1,146,2,1218
211,40,1518697826208960397,2,180,2,1213
211,40,1518697882595156244,0,179,2,1218
211,40,1518697942588844110,0,173,2,1218
211,40,1518698002589511217,0,227,2,1222
211,40,1518698062583019488,0,198,2,1226
211,40,1518698122575812513,0,171,2,1223
211,40,1518698182566286944,0,161,13,1240
211,40,1518698242664954754,0,163,2,1229
211,40,1518698283767392606,1,163,2,1229
211,40,1518698324968769937,1,161,2,1231
211,40,1518698366187660194,2,148,2,1248
211,40,1518698422576914093,0,145,2,1241
211,40,1518698473733986689,1,145,14,1241
211,40,1518698515185020621,1,151,2,1241
211,40,1518698556130795512,2,154,2,1249
211,40,1518698602546247149,0,156,2,1251
211,40,1518698662543898913,0,161,2,1263
211,40,1518698703748149822,1,161,2,1263
211,40,1518698744938498851,1,146,2,1262
212,40,1518698786158493969,2,151,2,1269
212,40,1518698842529473874,0,142,2,1269
211,40,1518698902529679943,0,143,2,1299
211,40,1518698957980042727,1,143,2,1299
212,40,1518698999328583774,1,143,2,1288
212,40,1518699040360761631,2,140,2,1304
212,40,1518699082524712021,1,140,2,1311
212,41,1518699142534258380,0,151,2,1317
211,41,1518699202512690550,0,150,2,1313
211,41,1518699262714426281,0,145,2,1318
211,41,1518699322536925535,0,148,2,1259
211,41,1518699363708242245,1,148,2,1259
211,41,1518699404921214720,2,141,2,1216
210,41,1518699446103444545,1,144,2,1269
210,41,1518699502583176753,0,138,2,1248
211,42,1518699562501829937,0,134,2,1229
210,42,1518699622492550622,0,135,2,1230
210,42,1518699682509637098,0,128,2,1172
210,42,1518699723693297490,1,128,2,1172
209,42,1518699764907462246,2,129,2,1128
209,42,1518699806085931996,1,128,2,1144
209,42,1518699862861390519,0,136,2,1128
209,42,1518699922716211507,0,135,2,1117
209,42,1518699982464985448,0,133,2,1081
208,42,1518700042487802457,0,133,2,1041
208,42,1518700086568235221,1,133,2,1041
208,42,1518700127979910997,2,135,2,1065
208,42,1518700168893551964,1,141,2,1074
208,42,1518700222454545017,0,141,2,1088
208,42,1518700263654356161,1,141,2,1088
208,42,1518700304858204812,2,142,2,1100
208,42,1518700346132886159,1,144,2,1114
208,42,1518700402553978982,0,135,2,1114
208,42,1518700462499983103,0,138,2,1098
208,42,1518700522449341252,0,131,2,1120
209,42,1518700582433795263,0,127,2,1121
209,42,1518700642439715920,0,131,2,1113
208,42,1518700702423873234,0,139,2,1111
208,42,1518700743621759175,1,139,2,1111
209,42,1518700784850316680,2,142,2,1123
209,42,1518700826022354563,1,146,2,1126
209,42,1518700882427653978,0,146,2,1121
209,42,1518700923610353319,1,146,2,1121
209,42,1518700964807760504,2,151,2,1124
209,42,1518701006018437161,1,149,2,1140
209,42,1518701062432134806,0,154,2,1112
209,42,1518701122495609364,0,151,2,1124
209,42,1518701177753440551,1,151,2,1124
209,42,1518701218969069690,2,153,1,1126
209,42,1518701260149305456,1,65,1,1130
209,42,1518701302399989084,1,69,1,1126
209,42,1518701362403773369,0,67,1,1133
210,42,1518701422412138618,0,62,1,1128
209,42,1518701482384988965,0,57,1,1145
209,42,1518701542374936312,0,68,0,1136
209,42,1518701602641277378,0,72,0,1136
209,42,1518701662368740412,0,64,0,1128
210,42,1518701722367683996,0,57,0,1121
210,41,1518701782473715104,0,43,0,1134
209,41,1518701842395983415,0,42,0,1130
209,41,1518701902367003936,0,38,0,1133
210,41,1518701962375301282,0,33,0,1122
210,41,1518702022361609309,0,26,0,1121
210,41,1518702082627388305,0,23,0,1128
210,41,1518702142354779554,0,23,0,1124
209,41,1518702202400633679,0,40,0,1125
